DateKey,RegionKey,ChannelKey,ProductKey,Revenue,Profit,Leads,DealsWon
20240630,1,2,1,2068.06,646.97,2,1
20241117,1,2,9,1750.9,300.29,3,0
20250214,1,3,4,986.4,334.83,3,0
20240819,3,3,7,1272.05,417.68,3,0
20250318,1,2,3,1550.45,523.95,4,0
20240412,3,3,4,624.95,187.05,3,0
20250919,1,1,9,68.46,19.61,5,0
20251203,1,3,8,380.74,141.75,2,0
20251119,1,1,8,500.98,215.31,3,1
20240810,1,2,1,816.86,223.27,4,0
20250902,3,1,1,550.81,247.4,4,0
20250905,3,3,2,2128.75,752.52,3,0
20240929,4,1,4,1364.08,515.29,3,0
20241220,3,1,4,1405.52,563.84,2,0
20250129,2,2,7,605.64,199.22,7,0
20240607,4,2,8,781.86,236.95,3,0
20240521,2,3,3,829.99,278.79,1,0
20260131,3,3,6,820.55,236.43,4,0
20260220,1,1,4,4529.01,1411.32,2,0
20241008,3,2,9,1279.72,288.61,2,1
20250710,3,1,9,1185.33,453.54,2,0
20260203,1,3,10,1412.3,316.52,5,0
20251223,4,2,9,1154.03,336.98,3,0
20250227,4,1,8,1466.74,649.71,3,1
20240228,3,2,10,503.08,151.85,6,1
20250110,2,2,9,396.89,194.77,3,0
20240320,2,2,1,2598.69,833.73,3,0
20250613,4,3,3,2068.19,753.83,3,0
20251216,3,3,7,693.68,195.47,2,0
20250803,2,1,8,2375.57,898.91,5,0
20240930,2,1,5,2523.04,540.76,2,0
20250705,2,3,10,137.5,25.65,3,1
20260108,1,2,4,1847.06,471.91,2,0
20251007,4,3,5,1647.39,604.07,3,1
20240606,3,1,9,125.03,53.14,3,0
20240326,3,2,5,1505.45,665.54,2,1
20250606,2,2,10,1286.63,378.95,2,0
20240915,4,1,8,2559.5,755.3,4,1
20260218,3,3,2,512.41,196.28,2,0
20240727,4,2,2,446.79,136.66,4,1
20260103,4,1,2,1124.75,549.38,1,1
20240408,2,3,6,487.78,148.17,4,0
20250414,4,2,3,755.59,274.53,2,1
20250830,2,3,2,749.22,312.93,4,0
20250513,1,1,1,2398.24,291.1,2,1
20240725,1,2,4,1148.36,206.08,2,1
20240409,2,3,2,376.69,106.77,4,0
20251010,3,3,2,1040.59,515.39,1,0
20241108,1,1,3,1279.54,343.87,5,0
20250629,3,1,2,651.54,279.47,4,1
20240607,2,3,1,1155.5,405.36,4,0
20250831,3,2,7,1091.88,285.28,3,1
20260125,4,3,1,1087.46,334.34,5,0
20240920,2,3,10,991.91,431.95,1,0
20250325,3,1,10,935.85,340.03,3,1
20240612,1,3,10,650.84,127.08,2,1
20250119,3,1,1,2048.98,891.87,1,0
20250124,1,2,2,1739.76,586.24,2,1
20250717,2,2,2,525.17,213.99,5,0
20260131,1,3,9,1890.48,704.11,2,0
20250916,2,2,5,906.37,357.24,3,1
20251119,2,2,6,579.29,115.16,4,1
20251014,4,3,2,888.39,370.98,4,1
20250426,1,3,1,681.16,309.54,5,0
20250925,1,1,6,2919.81,878.73,1,0
20250929,3,1,6,474.68,249.57,1,0
20241015,1,2,5,813.37,226.33,3,1
20250521,1,1,6,1500.41,359.31,1,0
20241118,3,3,9,613.19,237.91,1,0
20250725,1,2,1,2118.67,830.9,4,0
20251008,1,3,9,1065.96,382.02,3,0
20260224,2,2,7,836.72,300.43,2,0
20250310,2,3,9,1975.93,534.83,5,0
20250623,2,3,4,873.18,367.69,3,0
20240514,4,3,3,160.06,43.51,2,0
20260114,1,2,4,3290.79,1294.42,7,1
20241024,1,1,8,2413.6,1012.0,5,0
20250406,1,1,2,2680.64,587.7,2,1
20260102,2,3,9,453.59,73.28,1,0
20241127,1,1,4,440.68,207.28,2,0
20240821,1,2,9,136.91,51.87,3,1
20251227,3,2,6,1381.67,582.88,3,0
20250821,2,3,4,399.49,112.3,6,1
20250121,4,2,9,1509.26,533.75,2,0
20250623,2,2,8,1741.52,610.02,3,0
20250831,4,2,2,1725.31,678.79,2,0
20250725,3,1,10,1471.49,422.5,4,1
20241121,1,1,1,2173.91,613.39,4,0
20240817,1,1,2,2669.65,1116.71,4,1
20250616,4,3,6,875.02,238.24,4,0
20240527,3,2,9,2319.02,1110.49,4,1
20250719,3,1,3,1358.77,623.84,4,0
20251018,1,1,3,1252.92,376.19,7,0
20251016,2,2,3,1165.51,370.61,3,1
20250823,1,1,9,242.08,93.9,2,0
20250414,2,3,4,1630.73,768.87,4,0
20240711,1,2,10,487.12,127.91,1,0
20260103,3,3,8,974.62,392.7,2,1
20240524,1,1,9,1275.88,581.64,6,1
20251011,4,1,4,403.05,146.45,1,1
20240408,3,1,8,936.34,486.01,2,0
20251203,4,3,9,1427.82,481.74,2,0
20250203,1,2,1,1176.23,457.49,5,1
20241217,1,1,5,2127.36,936.82,4,0
20250131,1,3,7,1710.48,292.12,2,0
20251117,1,3,4,1737.53,324.68,6,1
20250108,3,1,1,2364.92,571.82,4,0
20260120,1,2,5,317.19,114.13,1,0
20240331,2,2,9,921.71,185.83,3,0
20240814,2,3,8,1296.46,213.42,2,0
20250801,3,1,2,1255.83,484.93,2,0
20250317,2,2,10,682.0,345.85,1,0
20250125,1,2,9,439.2,191.25,5,1
20240514,2,2,7,3978.8,1665.54,2,0
20240707,1,1,2,2405.66,515.1,5,0
20250303,1,1,6,3519.99,1530.9,2,0
20240811,3,2,5,764.11,237.01,1,0
20241018,2,1,9,2346.3,596.11,3,0
20250811,4,2,4,1182.57,403.98,6,0
20250702,2,1,10,309.62,106.67,5,0
20251205,1,1,5,619.28,274.21,1,1
20250117,2,2,1,1502.03,482.11,1,0
20240729,3,2,5,681.04,290.11,3,0
20240501,2,1,8,593.03,173.15,6,1
20250816,4,3,5,1030.86,496.97,3,0
20250224,3,2,10,1599.37,719.24,2,1
20240912,2,1,3,1274.89,306.29,2,0
20250721,3,2,6,366.27,135.17,4,1
20250721,1,1,10,1054.52,436.25,7,0
20250707,2,1,3,971.64,238.79,5,0
20260110,1,2,7,426.38,105.86,7,0
20260120,3,3,9,219.27,46.83,3,0
20240405,2,2,1,690.92,297.15,6,1
20241123,3,2,7,1189.26,502.7,2,0
20260218,1,2,6,595.39,279.62,4,1
20241006,4,1,10,593.53,172.81,4,1
20240803,3,2,1,1422.06,437.41,3,0
20240331,2,1,3,5111.9,2593.27,1,0
20250330,4,3,4,916.0,419.11,2,0
20250426,1,3,6,1695.35,668.87,5,0
20240625,1,2,3,672.74,351.94,5,0
20250504,4,2,7,664.29,205.9,3,0
20250416,3,2,10,1095.57,469.4,2,0
20241207,3,1,3,2295.62,904.54,3,0
20250408,4,2,9,2237.03,655.53,4,1
20250405,4,2,8,1864.07,522.87,5,0
20240813,3,2,3,932.38,258.09,3,1
20250717,1,1,2,1160.27,407.72,3,0
20250126,1,2,2,1441.78,501.14,2,1
20250627,4,2,3,604.67,70.87,4,1
20241013,1,1,8,2385.6,874.6,3,0
20240604,2,1,8,807.6,383.57,1,0
20240227,1,1,10,1047.9,359.45,4,0
20250718,3,1,2,3386.25,1210.03,3,0
20250806,3,1,4,1127.27,325.47,2,0
20241114,4,1,5,1042.08,299.45,2,0
20260120,2,1,8,852.0,213.44,5,0
20250330,1,2,8,462.32,183.64,2,0
20240319,2,2,7,1372.51,639.18,2,0
20241029,3,1,1,3196.01,1076.36,1,0
20241108,1,2,5,616.59,239.85,4,0
20251114,1,3,7,2736.4,1161.49,1,0
20240504,4,1,4,1906.87,754.99,2,0
20251209,1,3,6,689.2,257.33,3,1
20250911,4,2,10,1127.94,406.53,5,1
20250328,3,1,10,4583.49,1231.67,1,0
20251025,2,3,9,1080.07,475.52,5,1
20250914,1,2,9,510.67,149.59,2,1
20241206,2,1,4,328.5,133.55,3,1
20240720,4,3,3,732.91,225.73,4,0
20250317,3,1,2,2122.82,701.36,2,1
20241204,2,1,4,1313.1,647.55,4,0
20250909,2,2,8,446.19,149.27,2,0
20241219,3,3,1,433.56,158.69,2,0
20260201,1,1,10,2321.08,674.34,2,0
20250710,3,1,4,819.62,322.93,2,0
20241004,3,1,6,761.75,286.58,4,0
20240712,3,2,2,539.9,174.17,2,1
20250730,3,1,10,405.48,171.92,4,0
20250724,3,3,7,337.44,121.42,3,0
20250201,2,2,8,53.95,4.7,3,0
20240403,4,2,4,1031.79,294.25,1,0
20250529,2,3,5,250.31,117.43,1,0
20240505,2,3,6,878.51,100.87,5,0
20250928,1,3,9,1144.25,456.65,3,0
20251226,1,2,4,721.27,235.18,4,1
20240227,3,2,4,833.92,392.43,6,0
20251030,1,2,6,826.06,342.87,2,1
20240710,4,1,8,2296.39,1001.16,3,1
20240925,4,3,8,404.37,137.9,4,0
20240518,3,1,3,1050.78,496.35,5,1
20250214,1,3,2,777.36,234.6,1,0
20240715,1,1,7,1445.22,587.66,1,0
20251208,1,3,3,2025.84,571.19,3,0
20251017,4,1,4,693.63,262.51,4,0
20250327,2,1,7,1502.86,274.79,2,0
20241023,2,3,2,446.92,131.93,3,0
20251110,4,2,9,553.04,184.68,4,1
20241222,1,1,8,1496.27,486.11,2,0
20240715,3,1,8,822.19,350.09,4,0
20240726,4,1,6,1045.4,264.85,3,0
20260210,3,2,3,83.4,28.93,2,0
20240926,4,1,9,1771.52,635.92,2,0
20250613,1,1,2,1367.31,687.44,3,0
20240901,4,1,7,263.48,87.08,6,0
20240707,4,2,7,977.37,409.67,4,0
20240515,3,1,4,1276.84,388.12,7,0
20240605,4,2,3,614.69,279.22,1,0
20250217,4,2,9,764.28,356.43,4,0
20240429,4,3,1,995.38,271.94,1,0
20250802,1,2,8,1496.73,453.64,3,1
20251121,2,2,4,448.07,111.84,4,1
20250224,2,2,10,1906.88,484.45,3,0
20240613,1,3,10,979.13,296.13,5,0
20240830,3,2,9,647.6,204.22,3,0
20250405,3,1,6,1412.2,497.24,3,0
20250211,2,2,1,3220.68,936.22,3,1
20240918,3,2,10,1039.63,315.98,5,0
20240412,4,1,1,3555.47,1460.38,4,0
20240603,3,2,5,64.13,28.54,5,0
20250714,1,3,7,1374.81,380.96,1,0
20241016,4,1,7,2737.7,902.27,3,0
20250423,4,1,7,2029.71,998.98,1,0
20251007,3,3,1,1463.19,540.82,3,1
20240929,4,1,8,1865.6,758.76,2,1
20240817,4,3,9,170.68,73.04,3,0
20250511,3,2,8,359.66,127.62,4,0
20240610,4,3,2,971.34,376.9,2,0
20260102,1,3,10,516.72,122.04,4,0
20250411,3,1,1,551.38,206.8,5,0
20250413,1,3,1,944.13,292.28,4,0
20240617,2,1,4,1271.39,424.29,3,1
20240720,4,1,2,1593.57,385.45,4,0
20251130,1,3,2,134.13,21.55,5,0
20240519,1,3,8,708.16,281.72,3,0
20250722,1,2,7,1120.86,289.07,4,0
20250814,1,1,3,1846.93,761.06,2,0
20241219,1,2,4,1354.76,356.56,2,1
20240831,1,3,3,684.35,279.06,5,0
20240615,2,2,2,1092.63,327.19,3,0
20250814,3,2,4,1914.2,607.23,3,0
20240421,2,2,8,1360.26,568.49,1,0
20250928,1,2,10,2768.31,981.33,2,0
20250613,1,2,2,1581.67,408.67,4,0
20250808,2,1,1,3927.0,1609.62,4,0
20250519,4,1,3,1222.79,212.3,2,1
20250325,2,2,10,2051.0,838.23,3,0
20250717,2,3,4,831.95,238.3,6,1
20250917,2,3,7,1441.29,611.13,2,0
20240806,4,3,3,1652.26,330.33,5,0
20251130,3,2,4,492.7,119.48,5,0
20241001,3,3,9,838.44,374.69,7,0
20250121,4,3,5,291.13,141.36,3,0
20250521,1,1,8,771.45,186.27,2,0
20241205,3,1,6,356.08,147.99,5,1
20240713,1,1,6,1167.12,391.0,5,0
20250724,4,3,1,815.03,299.76,4,0
20250713,1,2,1,1767.4,536.13,2,0
20250215,1,2,7,659.91,277.59,3,1
20241202,1,3,3,899.17,314.92,1,0
20240308,3,2,10,1902.51,845.15,3,0
20250510,1,2,8,985.88,407.63,2,0
20250912,1,2,3,1024.37,324.7,1,0
20240531,1,2,8,117.43,35.4,2,0
20241014,3,1,3,2533.97,615.82,3,1
20240616,3,1,8,3090.87,1141.6,8,0
20240412,2,2,1,2214.35,785.19,5,0
20260119,1,3,5,907.75,288.89,4,0
20241105,4,2,1,154.1,45.48,4,0
20250728,2,2,6,1536.38,490.16,8,0
20250423,1,1,3,3224.31,1432.87,4,1
20241209,2,1,6,1302.21,242.07,2,0
20241227,2,2,4,2142.84,570.11,7,0
20250305,2,1,2,1657.73,595.52,2,0
20240907,3,1,4,2392.48,901.28,5,0
20240321,2,3,7,3533.32,850.58,6,0
20240302,1,1,2,1602.7,769.68,3,1
20250620,3,2,1,733.66,242.39,3,0
20240717,1,2,10,426.41,139.07,3,0
20260128,2,1,4,1388.97,581.57,3,0
20251216,2,2,9,522.87,224.09,2,0
20240814,1,1,8,1039.41,347.85,2,0
20250629,3,3,7,153.81,53.87,2,0
20240531,2,1,6,1693.35,825.64,2,0
20240907,2,2,2,1429.9,344.95,3,0
20241111,3,2,8,809.54,285.98,2,0
20241018,4,2,10,1297.75,520.7,8,0
20250727,1,2,7,1774.66,376.71,1,0
20240424,2,2,2,1471.46,404.59,3,0
20240417,1,2,7,2023.61,735.44,3,0
20240626,1,2,3,1574.36,683.79,2,1
20250816,2,1,7,1368.52,413.62,2,0
20240929,3,3,7,1990.23,901.79,4,0
20260120,1,2,10,1614.19,382.88,2,0
20240524,1,1,3,1699.24,632.53,2,0
20250513,3,1,5,1730.0,673.98,2,0
20240403,4,2,6,349.21,164.31,4,1
20240519,4,2,1,350.15,151.36,3,0
20240612,1,1,6,1578.85,675.42,3,1
20251231,4,3,9,1775.85,463.06,6,1
20260203,3,3,3,1063.13,263.79,5,0
20240228,1,2,8,1057.05,451.67,5,0
20251228,1,1,5,955.93,155.79,3,1
20241213,2,1,2,994.12,185.74,1,0
20240326,2,2,1,858.76,271.67,3,0
20251114,4,2,10,805.82,146.52,2,0
20240810,4,2,1,75.79,39.65,4,1
20240528,2,2,2,632.83,109.57,2,0
20240930,2,2,6,2147.87,779.92,1,0
20251107,3,2,3,533.77,165.43,3,0
20240524,1,2,1,1311.35,403.22,4,0
20240831,1,2,5,1313.32,416.91,2,0
20260121,3,2,4,1426.8,585.75,3,0
20260216,2,1,10,919.67,296.65,2,0
20260123,1,2,8,1901.5,962.23,3,0
20241203,4,1,4,484.88,225.67,3,0
20250320,2,1,2,1292.29,446.69,2,1
20260121,3,1,3,89.14,28.79,1,0
20240711,4,1,9,1073.32,368.3,1,0
20241209,4,1,2,544.23,193.66,4,0
20250123,1,3,1,2762.57,533.33,6,1
20251105,3,2,10,1861.05,654.22,2,0
20250412,3,3,4,811.82,311.79,4,0
20250407,4,1,2,2925.29,874.05,5,1
20251017,4,1,2,1122.2,547.37,1,1
20240629,3,2,3,1521.31,613.71,5,1
20240909,2,2,9,1077.76,330.63,2,0
20251108,2,2,1,420.74,133.7,2,0
20250716,3,2,7,1119.29,264.46,2,0
20240413,2,2,9,2471.17,908.4,4,0
20250112,1,2,2,726.05,257.72,3,0
20240902,1,2,7,1531.95,553.34,4,0
20251109,1,2,1,940.18,289.2,2,1
20250706,1,3,7,89.07,37.39,5,0
20240504,2,1,4,2153.47,831.03,4,0
20260121,1,1,5,843.68,399.53,5,1
20250120,2,3,9,664.1,313.89,4,0
20250704,4,1,7,734.88,320.15,2,1
20260101,2,1,8,2280.91,836.85,6,1
20241213,2,3,7,891.35,261.53,4,0
20250728,1,1,6,2845.34,1291.34,3,1
20250416,4,2,5,1513.38,463.3,5,0
20241001,4,3,10,1853.72,738.72,4,0
20250917,2,1,8,3106.25,828.79,3,0
20250711,2,1,4,1334.51,571.2,2,0
20241127,4,3,7,834.14,340.16,3,0
20250418,2,1,6,245.13,68.51,1,0
20250910,1,1,1,3069.21,1394.06,1,0
20250420,3,1,6,2133.0,866.09,3,1
20260221,2,2,10,1449.12,510.88,2,0
20240804,2,2,7,810.74,237.81,4,0
20240226,4,3,5,1461.63,356.43,6,0
20240502,3,1,6,743.34,292.14,1,0
20250909,3,2,9,948.36,272.74,2,0
20250825,3,1,8,917.83,307.53,3,0
20240806,3,2,1,164.06,80.8,6,0
20250105,4,3,4,692.21,233.67,3,0
20250123,1,3,3,202.35,72.5,4,0
20251026,2,2,10,1644.51,279.75,3,0
20250803,3,2,1,2002.26,630.24,3,0
20241129,1,1,9,1119.7,266.14,3,1
20240421,1,3,8,1079.04,571.13,2,0
20250320,1,2,7,1881.0,319.56,2,0
20251010,2,2,2,600.22,227.05,4,0
20260208,2,2,1,905.79,432.9,5,0
20241102,1,1,7,1270.72,492.95,1,0
20250805,2,2,2,1533.4,346.78,4,0
20251107,1,1,10,3823.27,1102.38,4,1
20241219,1,2,9,1310.68,308.92,5,1
20250324,1,2,10,1617.49,480.95,2,0
20240628,1,2,2,202.91,114.46,5,0
20240506,1,2,3,2065.1,648.33,5,1
20260122,1,2,6,3570.8,668.24,6,0
20250325,3,1,3,2803.44,1395.42,5,0
20260129,4,1,4,1780.83,885.27,2,0
20250425,1,2,3,2149.49,706.5,3,0
20250118,2,1,1,1247.42,389.64,7,0
20240425,1,1,4,158.56,62.95,6,0
20250821,1,1,5,433.26,137.95,3,0
20250914,1,1,5,3614.19,1112.87,1,0
20250525,3,2,7,1426.39,487.47,2,0
20251230,1,2,7,1160.67,334.6,6,0
20240706,3,2,6,1053.46,319.49,1,1
20240606,1,2,5,2360.87,758.11,3,0
20241013,4,3,8,1347.52,664.29,4,0
20250918,2,3,5,1575.76,475.05,3,0
20240930,4,1,4,1457.07,673.96,5,1
20241204,4,2,5,240.92,94.85,1,0
20251008,2,1,9,346.5,84.24,4,1
20251217,1,1,4,649.27,191.42,2,0
20250227,4,2,1,744.81,266.07,3,0
20240526,1,1,10,1182.15,568.24,2,1
20250228,2,1,9,868.37,265.0,3,0
20240713,2,2,9,1217.92,447.25,3,0
20250202,1,3,6,2050.96,743.07,5,0
20240618,2,2,5,2455.75,888.31,2,0
20240318,3,2,1,337.6,133.26,3,0
20240319,2,3,7,891.32,223.02,4,0
20240430,1,3,2,1365.05,451.07,3,0
20250918,3,1,5,325.44,121.91,4,0
20250530,4,2,5,930.02,237.86,3,1
20251018,1,3,2,1765.52,565.05,2,0
20260204,1,2,7,971.38,406.87,3,0
20240618,4,2,10,2166.8,1028.8,5,0
20250706,3,1,6,537.18,226.16,2,1
20250621,2,3,8,743.55,261.37,2,1
20250818,1,1,4,3200.64,1072.5,4,1
20260216,3,1,7,1746.14,225.17,4,0
20241021,2,1,4,701.35,216.13,2,0
20241108,3,1,2,2465.13,1091.26,3,0
20241206,1,2,3,2344.99,894.67,3,1
20250404,2,2,8,1127.89,452.02,3,0
20240411,1,3,10,1691.57,872.19,3,0
20260122,2,3,3,2577.18,1053.73,4,0
20251208,1,1,8,729.32,244.31,4,0
20250526,1,1,5,1996.69,485.08,4,1
20260104,2,2,4,1219.26,372.36,2,0
20250323,4,1,3,581.54,121.21,3,1
20250605,2,2,8,259.93,113.69,2,1
20240925,3,2,3,405.18,97.19,4,0
20250412,2,1,6,1059.47,275.16,2,1
20240802,1,2,5,2086.01,748.69,3,0
20250829,4,3,9,557.29,203.13,6,0
20251031,4,2,10,2439.18,1035.25,2,0
20250610,1,3,7,1283.55,581.92,7,0
20250611,4,1,2,1730.59,663.39,3,0
20240614,1,2,9,1752.3,534.81,2,1
20250513,1,3,8,1228.56,316.4,1,0
20250604,3,3,8,850.4,449.3,5,0
20250125,3,3,8,1665.72,641.98,5,1
20251025,4,3,5,1121.92,341.76,4,0
20250920,4,2,6,778.0,241.86,2,0
20251207,1,3,6,526.53,263.42,3,0
20250822,1,3,9,107.56,22.32,3,0
20251201,1,1,8,440.65,171.4,4,1
20241017,1,2,3,2838.91,622.08,4,0
20240319,2,1,1,3679.79,802.31,4,0
20240718,1,1,1,1779.46,638.75,1,1
20241227,3,2,10,1003.49,535.64,1,0
20250701,4,2,4,1660.1,354.73,3,0
20250326,1,3,9,1555.66,657.65,3,0
20251001,4,3,4,268.8,86.52,6,1
20241007,4,2,3,1873.32,749.26,4,1
20240413,2,2,10,2771.42,930.87,2,0
20250824,2,2,8,935.74,381.27,3,0
20250405,3,2,2,2080.07,712.82,4,0
20250922,4,1,1,596.82,165.56,3,0
20240606,1,1,5,1767.55,634.94,2,1
20250807,3,2,1,1137.6,311.29,3,1
20241023,3,1,8,1986.89,523.39,1,1
20241211,2,1,2,1605.74,610.64,3,0
20241107,4,2,5,900.15,347.84,4,0
20250220,3,3,3,203.49,81.33,3,0
20240502,2,1,10,1489.65,592.24,4,1
20241201,1,1,7,3700.19,1038.32,3,0
20250406,4,1,8,977.9,427.28,3,0
20240301,1,1,2,2475.53,470.59,2,0
20250821,3,3,9,1048.88,219.06,5,0
20240726,1,2,7,991.02,373.34,5,1
20241118,1,2,3,584.02,236.36,3,0
20250910,3,1,4,582.3,177.61,4,0
20240413,2,1,1,1341.35,489.34,2,0
20250124,4,2,4,1596.94,542.12,7,0
20251130,2,2,6,1783.17,353.8,3,0
20240710,1,2,6,1584.86,605.34,2,0
20250728,4,1,1,727.82,318.78,4,0
20250622,1,2,9,274.47,89.03,2,0
20240623,1,1,9,1700.96,512.91,4,0
20241209,4,2,6,1513.65,601.45,4,0
20250201,4,1,3,1688.35,690.59,2,0
20241129,3,2,5,850.27,193.12,2,0
20250703,1,3,4,395.16,113.98,1,0
20260224,2,2,3,1257.22,335.64,4,0
20251113,3,2,9,405.69,95.07,3,0
20240807,2,1,4,2394.09,620.85,3,1
20241206,4,1,9,1942.75,867.19,3,0
20241005,1,1,10,1037.49,422.78,3,0
20251015,1,2,5,2509.08,801.4,2,0
20260126,2,1,4,2206.69,769.15,3,0
20250308,1,2,2,2118.32,743.43,2,0
20240418,3,2,8,816.73,322.58,3,0
20250118,1,1,7,2526.84,937.06,3,0
20250131,1,3,6,1157.82,178.54,4,0
20250805,1,2,10,735.21,176.56,3,0
20251125,1,1,6,428.58,149.47,3,1
20260113,1,2,8,2645.1,1200.06,2,0
20240622,3,3,4,593.32,179.68,1,0
20240825,3,1,1,1121.89,303.24,3,0
20250927,4,1,8,239.22,100.37,4,0
20250629,1,1,10,1172.33,421.65,4,0
20250715,1,2,7,2342.45,838.99,5,0
20250115,2,3,4,611.18,234.85,3,0
20260129,2,2,10,625.21,199.38,3,0
20240906,2,3,10,229.89,94.79,5,0
20240821,1,1,7,1442.67,453.09,5,1
20250906,2,1,5,2022.05,734.99,3,0
20251210,4,2,1,2402.52,897.66,2,0
20240305,2,1,5,843.13,389.53,3,0
20250412,3,2,7,808.49,275.53,2,1
20250802,3,3,10,400.13,128.1,3,0
20251021,4,2,4,747.85,274.74,4,0
20240309,1,2,1,1180.63,346.58,2,0
20241128,1,1,9,1382.83,334.58,4,0
20250509,4,2,9,774.22,343.34,3,0
20240403,4,2,5,1246.33,490.49,4,0
20250505,1,1,6,1295.04,424.7,4,1
20241026,1,2,8,820.25,298.86,2,0
20250827,4,3,5,674.59,292.59,3,0
20240816,4,3,6,1387.1,364.41,2,1
20241102,2,3,9,446.2,252.03,2,0
20251118,2,3,6,1599.43,558.08,5,0
20250201,1,1,9,2038.2,239.88,2,0
20240310,1,1,2,535.77,207.11,5,0
20241125,1,2,8,2234.7,646.59,2,0
20250212,4,3,8,553.71,188.52,4,0
20240709,3,2,4,970.7,349.34,3,0
20260125,1,3,10,570.06,162.73,3,0
20250512,1,3,2,537.02,146.35,2,0
20250310,3,3,3,1140.09,63.93,1,0
20250914,2,3,8,2667.83,738.87,5,0
20240701,4,2,7,476.82,184.29,2,0
20241222,2,2,9,726.9,294.55,3,0
20251029,2,1,6,2712.17,552.16,2,1
20240802,1,3,5,360.7,120.95,2,0
20250813,3,1,5,879.44,232.35,3,1
20240912,2,2,9,1519.7,543.54,2,0
20240430,3,2,7,693.68,233.05,3,1
20260120,3,3,8,1288.18,446.91,6,1
20251109,4,1,2,2574.39,745.02,3,0
20240514,1,3,9,496.97,132.67,2,0
20240527,3,3,2,427.43,155.7,1,0
20240714,2,1,5,1872.89,514.66,5,1
20240226,3,1,3,2555.64,1024.48,2,0
20241118,3,3,7,360.6,124.79,2,1
20240416,2,3,4,467.29,188.84,4,0
20241011,2,3,9,279.07,113.81,5,0
20250228,1,1,3,695.31,319.92,3,0
20250520,4,1,9,881.99,246.9,2,0
20250904,3,2,10,661.56,309.98,4,0
20240603,1,1,8,2327.48,545.21,4,0
20250702,2,3,5,233.96,82.13,1,1
20240507,4,2,3,2066.74,1338.9,4,0
20251014,1,2,6,1656.94,413.78,5,1
20240824,4,2,6,1465.12,394.19,5,0
20260223,3,1,3,635.16,173.66,5,1
20240730,2,1,6,1101.54,300.72,4,0
20250924,1,1,6,2956.77,900.81,4,1
20251211,3,3,8,167.4,75.76,5,0
20250323,2,2,10,1047.14,453.28,6,0
20250219,1,2,2,709.32,162.75,2,1
20250201,4,1,7,585.34,148.24,5,1
20240316,4,2,10,1327.32,515.33,1,0
20250123,2,1,7,3092.9,1547.68,6,1
20240904,1,3,3,1511.51,463.84,1,0
20250205,1,2,4,714.79,204.14,4,0
20241216,3,1,1,726.26,339.51,3,0
20240709,4,2,3,1247.85,650.39,2,0
20240915,1,3,8,133.34,45.8,5,1
20251227,1,1,6,981.94,253.52,1,1
20251230,4,2,7,1995.03,683.3,4,0
20260209,2,1,5,1465.28,656.59,4,0
20240523,4,3,6,780.41,186.13,4,0
20250204,2,3,5,1225.35,533.96,1,0
20250910,1,2,9,4060.31,967.46,1,0
20260121,1,3,6,1267.86,653.45,4,0
20241101,2,1,6,2381.96,1020.74,2,1
20250109,3,3,3,1400.11,640.89,3,0
20260219,2,1,2,242.15,85.11,3,0
20250706,3,2,10,816.7,209.53,3,0
20241210,3,2,9,1390.25,397.45,5,0
20241222,3,2,9,345.04,125.07,3,0
20240302,3,3,3,333.36,66.01,2,0
20250827,3,2,5,439.75,208.63,3,1
20260118,4,2,10,679.58,260.58,3,0
20241109,3,2,2,571.25,138.79,3,0
20251104,3,3,9,379.75,94.98,5,0
20241004,2,1,9,540.83,161.41,1,0
20250103,1,2,7,312.23,133.07,3,0
20250207,2,1,5,328.69,101.77,2,0
20251115,3,2,6,418.19,123.81,2,1
20260116,1,1,8,2016.68,468.69,5,0
20240526,3,1,6,528.89,153.02,1,1
20251218,3,1,1,1193.59,488.06,3,0
20240814,4,3,3,616.42,169.13,3,0
20241215,4,2,5,302.77,152.38,2,0
20240904,2,3,9,1294.67,525.51,3,0
20250827,1,2,4,1000.78,483.7,5,0
20240604,3,2,1,1276.89,598.03,2,1
20240327,1,2,1,754.18,157.54,8,0
20251023,1,2,10,1587.43,397.43,2,0
20250713,3,2,10,1654.76,814.45,2,0
20240602,1,3,9,953.57,370.84,4,0
20240417,4,3,7,799.66,225.99,4,0
20250614,1,1,3,2500.43,830.79,6,0
20250202,3,2,6,456.83,118.72,4,0
20250209,4,1,4,2418.86,864.59,5,0
20250728,2,2,4,3127.24,463.75,1,0
20240314,1,3,2,2203.23,740.82,1,1
20260122,3,3,10,172.48,37.34,3,0
20241012,4,3,6,321.41,70.55,3,0
20260208,4,2,2,622.98,278.17,4,1
20250903,4,3,3,1046.58,214.97,3,0
20251027,1,2,5,908.68,307.48,3,1
20250620,4,1,10,1085.04,293.11,3,1
20250922,2,3,3,1171.25,432.04,3,1
20240803,3,1,2,1595.99,728.45,4,0
20250412,2,2,3,1812.05,607.39,6,0
20250319,1,2,8,810.83,448.0,3,0
20251211,3,1,6,1134.04,384.25,5,0
20240227,2,2,8,1392.28,689.33,3,0
20240725,4,2,8,925.27,228.04,4,0
20250813,1,3,9,1121.36,436.82,3,0
20250206,4,3,8,1013.93,313.39,4,0
20250418,2,1,7,2257.22,841.24,2,0
20251209,1,1,5,34.55,16.31,6,1
20240811,3,3,7,977.23,285.56,5,0
20251114,1,2,2,1414.38,762.77,4,0
